#sequence-name	taxid	genus-species
a08be484cdeac5754dd1cbe48603cce3_10	0	
8b0d2cba7e89670080fe7eddb0d8f2c0_10	0	
863b102719ceb985ef7d40235f775655_10	0	
19f16846a121852e40db13a053fbe762_10	0	
8ed83999b46c825e12d39d1b621825c6_10	0	
82c901a5cbbb56421e5cd3735341b435_10	0	
a281582e204e23c8d58b56ccaada7fe3_10	0	
e0ace254a36fbbf7ea779629830e4223_10	0	
714a01663219559140e80ddaa9276197_10	0	
32cb961ae4b162565fe158665b08ca45_10	0	
8428fdd1bdc235b1b37219640cfe8956_10	0	
33ea8142aff2fd4b8b5e41a4e1fc643b_10	0	
03bee8940af66bd7bfc354000c0fba94_10	0	
74299ace2aa34bd15fac3af207da926a_10	0	
4075467f53f5a0d38842f41c402539d6_10	0	
07de88b2cdc2dbb2fb9345db3dda8224_10	0	
d906156622e7dff1dc5d3e759b201035_10	0	
630442cffd40c9381472384198793be0_10	0	
32eaf2ce316b42ea8f505fa219939940_10	0	
74064ff6546cc128ca91a96e959a6178_10	0	
817b090e73151c79977eaefd479810f0_10	0	
6ce49626b152e0d6c195a9b53bfac306_10	0	
e701651af79a285016639a00e11a9f71_10	0	
a8a144494005f7599ffa04279b74a350_10	0	
5aa4eace267b6c323459fd7076be0fec_10	0	
97905e13a0904bf74da1abc5ae752166_10	0	
c4112c9970d8d758dfb59e8007a2f62d_10	0	
5127765f25fa7730fe2a4f36d6011502_10	0	
3baa2828b0eea6ddb524d32eed9111e6_10	0	
5b13d2732c24cf2445d402537d88f478_10	0	
1a70ecae3664c654f41d6afd69270d93_10	0	
c730b2005481630f140a31404c8f2b11_10	0	
2181aa3a92c8ec134797f5346e6af3d7_10	0	
04a53879cf87ce75383c5ac7f02a384d_10	0	
99905090de4e52f1f7509465b1abf2ba_10	0	
7616c9776846eb9c4ad31d3ba195cb4e_10	0	
3a3e981a6a0fab3919ebf66fc19bcff6_10	0	
0d6bd265fb2c1fc2a3fc61af19060bc7_10	0	
3df0f7ed2721d6c36b033da109b9edeb_10	0	
d120e9a146dcf775c6569de2e20698ed_10	0	
4fa405e8b886b880553021ce9832db5c_10	0	
3e2d4db7a006062ba563a8d1c7fe2c7a_10	0	
4debe8838c47946a9f39dc10a286a159_10	0	
e4f4800a62d5544bd4c5d26304757d47_10	0	
9883b3c0ba5dc9fc389234c719df3dfb_10	0	
58f6726d2a2b3299fceb106bcf8f33f7_10	0	
