#sequence-name	taxid	genus-species
36d3b13aa4f23ff239fa059fbe02cb90_221	0	Aloe variegata
84fe0cc8f18e4aa275d62fa84248ace1_221	0	Cullen corylifolium
b72dd5e2da6f497c4e56dca2ec7b2acc_219	0	Aloe variegata
63f915d6b09031d11e62f29262930190_218	0	Cullen corylifolium
8460c3e74c4cc5a78642ab0ce913e528_208	0	Lactuca sativa
6519c0114b1126c297a1b3e1fe46f420_207	0	Aloe variegata
d9873cb8cc2608d8b158c85a021506cb_204	0	Lactuca sativa
b076601ae7015fc2d16978b4f9ad1311_202	0	Lactuca sativa
d228a601388490d8b02c6fabcbab2587_186	0	
c87167df88e208003e900647341e5a7b_184	0	Aloe variegata
d250bd1027a3e67a22e6ffc77535513c_181	0	Aloe variegata
1aef56da64387935e74f143112655abf_175	0	Cullen corylifolium
60bc391eff68ee4ac250f6b039ac4348_171	0	Aloe variegata
c34837a9e5dbb0cb2f70b4f1e8fb62a9_170	0	Meliaceae sp.
33ad8e6fa0291b6797f9cbaadaf0d514_168	0	Aloe variegata
5b6cc27fb109ac80c991df44f51f7e0e_168	0	Cullen corylifolium
8f37d43494fdd688cc69df812c3f010a_167	0	Cullen corylifolium
5497d925076c6a6b959e6240479f0671_167	0	Cullen
8ec2c33ece68ee76ca4148c4cd0bad18_165	0	Cactaceae (misc)
1b23f93e72629e8565fe11a74e514ee7_164	0	Cullen corylifolium
11405a788f8aee56b30928742c1150b9_163	0	
6a668151c6655694d7a3d3065aba1724_160	0	
62aeb86235e8c3daccd6be40ba05370a_159	0	Aloe variegata
6b980b78be4cb54e403a190dc2db3f1e_154	0	Aloe variegata
4ecb2aa9e45e20f19605cd0c87a5bd47_153	0	
31c9927e8d1a71266db13ab15f9489ce_153	0	Panax ginseng
583c213861f2b10863150347fa111ea6_153	0	Cullen corylifolium
62b07f9e6e96db316adda08396ebc3c3_151	0	Lactuca sativa
878bb37372df47854221299366743920_150	0	Meliaceae sp.
bb7e0c5dc94b50361bb1977a89558eb3_149	0	Cullen corylifolium
7283994837c864cd2f61743db50b9904_148	0	
6d21feb498fadeed416b93dfed4eb613_147	0	
ef593d92ba4516c8df8b4c277f4298be_144	0	Euphorbia
72df020fa58c44680b56049bcc923416_141	0	Aloe variegata
c343370a7905a7a309a441aea416d38e_140	0	
ca984b66c502b789e8a1daf98bf5c5cd_140	0	
c2067751fe298fc8ba980212efa1332a_140	0	Astragalus adsurgens;Astragalus inopinatus;Astragalus laxmannii
5d984ed160fbe566f99580f95b518cab_139	0	Aloe variegata
e301f9aae5e14c1d2fa126d481b20726_136	0	Cullen corylifolium
8867cff13918bc64148e0089fcdc76fe_135	0	Cichorium intybus
8496bd192a48c704c241de061e9319fa_135	0	Cullen corylifolium
b1c39ca203c4f7b9e94a17ddcd5a27d3_134	0	
933f72c8f2d8ea642e376066634dae3a_132	0	
450648643a06d8db15624db2d56a1de7_132	0	Aloe variegata
83b96e8edd40e0734995294abc08130e_132	0	
82bdf019a57b53a0c8cac5d4f36bd117_131	0	Aloe variegata
39fb069f688bff7158852c3261820243_129	0	
8a11c72a47ff1f8eb97e63e49832b6ed_128	0	Cullen
4fb106c5295252c8a810ba9c09d87c64_128	0	
a10d694c75eaeddc3ac5bc0071a5f007_127	0	Panax ginseng
9ca763427e5e8f0094aac86b09bf952c_127	0	Aloe variegata
9fbe58f4b3637511cded5e32d45c1374_127	0	Aloe variegata
dd6fc6a696da3ff4967ca118951f4014_126	0	Panax ginseng
39cb6190b112e16a0bd8ce6ad957077c_126	0	Aloe variegata
01b596c00dee5b9539e7695ec4bf1bb4_125	0	
7002eb8d281bcd0b29037421a1381633_125	0	
ee76331939f9c00d33c68471af80b6fb_122	0	Aloe variegata
b391d5b379ee87541fd7b3342eaee84a_122	0	Meliaceae sp.
b98d1cb390d23c5a33d980b8f94103d2_121	0	Cullen corylifolium
22237a4ff01b8f8af0ecedec3f526ca8_121	0	
28584977a97519c61c13564d14468c79_120	0	Panax ginseng
52c70e21b8602ad922a6cf76fa6728f1_120	0	Cullen corylifolium
01c17b35f1b2fe4d7ff875bc93d701d0_119	0	
70eff4d7b8dd509102707e10074ef51c_119	0	
cb82ae078c08bd34d5d1594b92afe9a1_118	0	Aloe variegata
ca126b66a6feec9f79d1112f6b2dc57f_117	0	
5b859ea4c3a74d6da7dd59872e6c1b1b_117	0	Brassica oleracea
85b28176ddc85a37f6592bf1026c1837_115	0	
90eb5b3a9cc728d0c5c65895d1ca411c_115	0	Lactuca sativa
0c18285684039c01c56641cd0586e05e_113	0	Epimedium chlorandrum;Epimedium ilicifolium;Epimedium mikinorii;Epimedium pseudowushanense;Epimedium wushanense
d17955b19ef7a986eda3ffbaea5adc53_113	0	Meliaceae sp.
92d83bdaef61bafcf4c2c5dd74d969a3_112	0	
27a6b20a88505e8b7a6e6770be69fd20_111	0	Aloe variegata
f427161ccd52699733bc7ca51454b142_111	0	Lactuca sativa
1451ed417fab7cec415b025e96f024a4_111	0	Lactuca sativa
8bc271bb322b216b7f5e5e1bbbfefd1b_110	0	Epimedium chlorandrum;Epimedium ilicifolium;Epimedium mikinorii;Epimedium pseudowushanense;Epimedium wushanense
d3f3cbff2b8c3b8a9a5f893bbbc84f24_109	0	Brassica oleracea
8580b8af8d2d3586d9c784b4703ef327_109	0	
99103fc0bc242762c549cb7178ae3f45_109	0	Aloe variegata
0127b70433b9e667ecfdf174d7633cde_109	0	Aloe variegata
2acd10d915283cf248f0ff24cac3a277_109	0	Lactuca sativa
07e882deed8b25c3c062e207cd53b21a_109	0	Aloe variegata
b7c3b3a6815b41c64d206b569b4695b7_108	0	Aloe variegata
835336134c9319e3375dff3c96447560_108	0	Cullen corylifolium
8302819151dfa7ea26f8b27dd70e0323_108	0	
7ea502d66c22b2e0e42d05513329e41a_106	0	Aloe variegata
f1f7a0abfa58f5c3438554d56b7ddbb0_106	0	Aloe variegata
c0f0ce8789cb4c82ebf1faab43ab9c88_105	0	Aloe variegata
5d7dca84a9be86ad1ffafb988c4b7a2d_105	0	Aloe variegata
e6919132c6588f59206d96cd13a14e40_105	0	Lactuca sativa
22fdeed828d95db3ad20184200ea476b_105	0	Lactuca sativa
6259cb20cdfe5aed8e4cd24a7ede96c4_104	0	
6d15c71da06e241b362b628dd402d784_104	0	Aloe variegata
447521bbede2ea044f08677a4bf73f70_104	0	Aloe variegata
e3bcaf9f64051aaa98ba03df45db1ec8_103	0	Brassica oleracea
e4bf07617ec05a80f309c0143a09b99f_103	0	Aloe variegata
d7c1092616da7fceb0b0fca4240af3ec_103	0	Aloe variegata
e9a8f4cae888d3692bbbee3c8a8b2d90_103	0	Aloe variegata
e4035e0910d66f060dfa41d58d30f1f5_103	0	Cullen corylifolium
c220ba52fb6c2868974ff65652ce86c7_101	0	Lactuca sativa
d3140ce066d2064fb98b353706bbd0bb_101	0	Cullen corylifolium
80e3ca2b047be51dfa24159739fabd78_101	0	
8229e15fde97fa657e89e58fa5db4965_100	0	
d66bd5a9ff7225f80c8330b3ad996151_100	0	Brassica oleracea
