#sequence-name	taxid	genus-species
f80366ffc4de7f5e9cef0e24433b1c68_107	0	
819f327c2617fb80815d0b21dc0f2c9d_106	0	(Off-target) Phalacrocorax carbo
d5af41e93bd107d2f38971a35603419b_106	0	
b43bd575d0a8ee7d01597bc8db7708de_105	0	(Off-target) Anatidae (waterfowl)
c59674861d3ec6498f2abc9b53d21906_105	0	Abramis brama
a1b05184df230febb854489b5cede540_104	0	Astatotilapia calliptera;Maylandia zebra
7ec74c06c36b03c79f73b419a94e729d_104	0	Abramis brama
7de1e8ac3e83f0a49472f96df37a20ea_104	0	Rutilus rutilus
dcfa14b67be7683ae7b72dc7d5040ae7_104	0	
7950b1078efc076defba9c936b970ef7_102	0	
e88010599560b9c243d9fdb9415fc2f0_102	0	
c0971418696903ac23bc3b231ae4b651_101	0	Barbus barbus
f55013255531097ce66465ca3653419b_100	0	
6b598a029680ae663526e5e33d3f44e5_100	0	Abramis brama
00726361859f10a79a2de3b250a69fa1_100	0	Carassius carassius
be421a317c803bb1d8b4034f8aaf8122_100	0	
916da937dccfd5d29502e83713e5d998_98	0	Abramis brama;Alburnus mossulensis
68829fd884dd9853481523e99e4bdc81_96	0	Tinca tinca
51b8e8748469f5b14f52aa09c9d5b0d3_95	0	(Off-target) Gallus gallus
c29b5176488d209a34257ff76d40abb4_95	0	
fa4acdb79be31677dc7b6a8c744534ed_95	0	
3e335b865e3dad4cfac3e5dedc7c17e1_94	0	
11363d386b9987853138ffe40ab928f9_93	0	(Off-target) Anatidae (waterfowl)
101bcdb409f9d77795ff69ee0912edc4_93	0	
c476ec406e346544a997a81b1bb4e4a8_92	0	
f11077ed034c09d5aded6bcd55264cda_92	0	
9e1f765bc1ceb3943640ef3560b6d82e_91	0	Tinca tinca
73d0ba279656db76b38fd5f6ea802452_91	0	(Off-target) Gallinula chloropus
59660bfec0513e22196f38276183b494_91	0	
df00239a61dd2a35a29d41cd1292dbb5_91	0	
2078ce627b719fc76179b74efd555f19_90	0	(Off-target) Anatidae (waterfowl)
27363277edda7aa91a030554c5604726_90	0	(Off-target) Anatidae (waterfowl)
36c7d816d04251af0e8006b837661eb3_90	0	
0611cd748cdfbe2837400367c518617a_89	0	(Off-target) Gallus gallus
4c58f63f832f68ad2cdafc3fb2677117_89	0	Abramis brama
4ec303af97d11c6b19eb5eb371f625c6_89	0	
6a427587f3dbfe9d678a527c19b8b6bf_88	0	(Off-target) Anatidae (waterfowl)
7e1a45686ca741bfa28a244a6cd49dbb_88	0	
2ad862ccbbbcce87f2690325338b0863_87	0	
3195301a893244b98af6ebbf4369454d_87	0	
c630f91f2df37eb64d3bb66b58dcfd50_87	0	(Off-target) Homo sapiens
3fe59fcf872003ac97f80f69d728ab0f_87	0	Cyprinus carpio
0c8ff5e4b5a00abfc001def870be1e4a_87	0	(Off-target) Homo sapiens
bdead85dbe2cc128dac1a2b600b4db20_87	0	(Off-target) Homo sapiens
69e2499ada70017fafe420e89878db07_87	0	
08875888ee88612b433e00628baabf1c_86	0	Abramis brama
8beb3802fd06b56c00e9bbec1db320ec_86	0	
d99eb8de04672367a5a481d868137a1a_85	0	Abramis brama
182430b991a5ea2ccab4c70938e84412_85	0	
1abe6e5d75182faaf2dda6dfb63ba4d5_84	0	
c0d532d1c6f8ffff9c72ac4a1873151c_82	0	Squalidus gracilis
f605900ef2178226caaaaef91ab4eaf8_82	0	Carassius carassius
8d85b461141136efbee089ea591f6683_81	0	(Off-target) Gallinula chloropus
eb8228a07862bd0f210757e89074aaa8_80	0	Perca fluviatilis
40776d14ef4fe24c4b23b2791bd50482_80	0	(Off-target) Anatidae (waterfowl)
8e5b90082528acc2c5159f3a387b8159_80	0	Tinca tinca
41d55a6389df6adcd39bf1e5aefa4cea_80	0	(Off-target) Homo sapiens
3ea354ef3b2a5cda27711cc62312ebb9_80	0	
abb773b68250e220855162b19ad54fd9_80	0	
635cbba67455eb7505ec8858b5b327c2_79	0	
3dd0ee788d4afe025b7ed780fab0c313_78	0	
9c6d4c29eadd5bf8cf8c21becf37fa8d_78	0	
739f93f83037bbb9978a86b10d385744_77	0	(Off-target) Anatidae (waterfowl)
a6645bbe7ef87bffbae42430f9488f88_77	0	Ctenopharyngodon idella
cabec16302cb8cdd647809195b9a0113_77	0	(Off-target) Homo sapiens
ad120d0cced732628be6f94e281e4178_76	0	
95ab4ad42a203b49eb2bcae5f71b06f7_76	0	(Off-target) Homo sapiens
e39ac7a61b04c4220ff0b2541976e51a_76	0	Carassius carassius
8745bb41fa5340141a19ce073c6d886f_75	0	Tinca tinca
9366c2a77be5e1db947b01698197b519_75	0	Tinca tinca
f1412b9bb56affc7445bf7e8b98bb4d4_75	0	Rutilus rutilus
296a7e0d4a0d0e633728a330c4a6b25b_75	0	(Off-target) Gallinula chloropus
6db4e9a1538e653b7997ec0fa1c14493_74	0	
b2c4737c573cbc14c47159fad5fe039c_74	0	(Off-target) Anatidae (waterfowl)
0e1e1fc43a0e3c6f33556cc4bb71a3d4_74	0	Tinca tinca
853633ed5327df54737f56b53aa9daca_74	0	
9ea6ddb1e5858c2925a8c74d4c725638_74	0	
aca37ab0368371f2e3283665bd9fddd4_74	0	
a4504a0c2fd835c90358b13dadc37438_73	0	
f3d8b79a6d41913e05e693952fe07b3d_73	0	(Off-target) Anatidae (waterfowl)
5803b73b4adbce8361f8640d2c19a281_73	0	Rutilus rutilus
60f9c5b65af7eb064e98d0070ac62792_73	0	(Off-target) Bos taurus
8493cc790a25f38fd47548a6aefb6a7a_73	0	(Off-target) Homo sapiens
21dd1218336233c913bcda70f3360df1_72	0	
93fe42e0154a6e8aa37cd1469615e7f4_72	0	Cyprinus carpio
9aff6b9e37ab27d8b85bd0d4147969f3_71	0	
d1573c1ed380199bc00a9b848e3bfb46_71	0	(Off-target) Anatidae (waterfowl)
2c59b56325f40a6eb0456a70f1909dd3_71	0	(Off-target) Anatidae (waterfowl)
ecb2edec780a7577ca2afcc365886489_71	0	
e4537e016bdcf30a13e21d86c3138b33_71	0	(Off-target) Columba
d0c096e8f8d7b6971bb13c0204111a28_71	0	
259dc00bce4b71ef9dbbb02e75e27c89_70	0	
b99d9f6b0d7cdecf303a3098ebcbfff2_70	0	Abramis brama
c93d85880882411dc1595d630e2a4030_70	0	Cyprinus carpio
69d1243c4ee9eef3284224c9ed153c7e_70	0	Rutilus rutilus
6ef6a0a8cf9c8679a5e5174e149b09c2_70	0	
ff2aaa22e53f1d14d146a768117d86d0_69	0	(Off-target) Homo sapiens
472dacd35aef2301718cf6d9f42f8b6d_69	0	
99a34e805e594be3b8b58eef22ed957d_69	0	
b8f636c966a531c837fabf0c81ebd42b_68	0	
90f0afa0b02b79f26ba3f69926e6f790_68	0	
926c5fb5cbc8b31942d430644c0270f7_67	0	
9446491b9f7ee6e23809a9d2d3f5c011_67	0	(Off-target) Ovis aries
f0f5472cb2c1ff138c967d05c0130942_67	0	
881c8d722cb625eac5b01d27f3a554e0_67	0	
cc6619aecfefd7f3c1aeb2156b1fdf3c_66	0	
7821d774c984907362a33488a9361f22_66	0	
ae8f25b51b903623d8f2b3660bd83008_65	0	
b98100416dfcbb5123371bb8dda507a1_65	0	Tinca tinca
82acfca97ed515cb22e61150f9d3729f_65	0	Perca fluviatilis
0c6a9744cc82bd4b27316c1f5280b369_65	0	
92c5cde0f68e1be84412d097f335445c_65	0	(Off-target) Columba
bf8f2869ed96c8218ec075a7a3938047_65	0	(Off-target) Gallinula chloropus
b2339f415ab5de15fb9992df4a89bd62_64	0	(Off-target) Anatidae (waterfowl)
93de53538f800d9d6f2ae43df14a8fa1_64	0	Tinca tinca
dd8db1a5d41a8445f73c0642b56d7a46_64	0	Rutilus rutilus
023bada6d1b3359db9447c9076dd7038_64	0	
7f069c7b4cb697fdc9d506e5d90f0772_64	0	
c13806204452653e2450e505d0574dcb_63	0	
d4fe8d1ef71f9fb843670a37270f23e0_63	0	(Off-target) Anatidae (waterfowl)
7edd483f25eafa5ef69ccfd2b039d1f2_63	0	Cyprinus carpio
52a2791368d28f4da99575c885c2635b_63	0	Rutilus rutilus
1b189e821693f1ffee443f27deafcd02_63	0	
abf29118b6f599659e1616c33515f0c3_62	0	(Off-target) Anatidae (waterfowl)
f5778d6e8ad7d67b63f0361130b4dcd4_62	0	Cyprinus carpio
030697f69d412e1009e8ff93ebebbf6e_62	0	
a70f6ef734e68536e643f31797808ea5_62	0	
d463ec60902d6f1374b26b77880114a9_62	0	
07b0191e1a12bcbe0f3ba79a8093e236_62	0	
29d95a23b8065d7204d26b4e0dc360cc_61	0	
c3d834816b8aae4902a243673841d9db_61	0	Rutilus rutilus
fc67e8f63b3feaca7878ce8d452831c4_61	0	Abramis brama
ddc36c9504c2edd102a707da8425cf4b_61	0	Cyprinus carpio
2f3e98fbe086a6ecbdd0a72977a03fc9_61	0	Carassius carassius
98a0d8b4a8b09da75e683ae0ba33500b_60	0	(Off-target) Sus scrofa
589b1d792d6e4e1407100d9d9659766e_60	0	(Off-target) Anatidae (waterfowl)
50b66ac823d892011f452d6e180345c3_60	0	(Off-target) Anatidae (waterfowl)
2d6114b63329fabd4f69274c4dc2124b_60	0	Tinca tinca
ba8c6d21e7ed94b027525867b8d3b722_60	0	Tinca tinca
6874a100ab799f4b07722390375f4a70_60	0	Rutilus rutilus
5c82ecb58372cc8725ac0b97eeab3039_60	0	(Off-target) Homo sapiens
e714c06cc524394fd7fe1583e1e05dd5_60	0	(Off-target) Homo sapiens
31dc284ff25884df5f4077ba65e811f5_60	0	(Off-target) Homo sapiens
834bda50aa8e3083b7024e9df6bdc8d4_60	0	
d5f44e2f192b9134c9b6c2c0c80b72fb_59	0	(Off-target) Anatidae (waterfowl)
4bc1b640b4641a5cd2e1d2ac90162780_59	0	Carassius carassius
a0db8310c3b6a63730f5f5513f57807f_59	0	(Off-target) Homo sapiens
4cb4a438bcebd9055cdcc2c3581392f7_59	0	
baf44ff06d5187613f88a8789d68bb43_58	0	
7f94750272cb70127b7a94ff2fbe0c28_58	0	
64a70966fa94f3d1432c4abf131ba932_58	0	Rutilus rutilus
70abbc92a61492bdfe349cd5f6207dec_58	0	Rutilus rutilus
37ff1197e903c2a2daf2215355760255_57	0	
6ae92549bd70645f9be75dbd292d743c_57	0	(Off-target) Anatidae (waterfowl)
7af0f2ca789d6a596f9af730a493cd0b_57	0	Carassius carassius
1b347cd981f9c009960d809644049129_57	0	Carassius carassius
fb68710bae2ed2a58ab0090d5275d604_57	0	(Off-target) Homo sapiens
f70de73959c373eb7fd313fec4da1b29_56	0	(Off-target) Anatidae (waterfowl)
cbdf88004c33c437454bea6ce125cc13_56	0	(Off-target) Columba
920cdf7c4343c195a817cffcca3f13c3_56	0	Tinca tinca
544a02eb4ee1d10f60526395d8764d50_56	0	Abramis brama
0b5b64adbe30afe97841ef93f66af8c1_56	0	Cyprinus carpio
6682fe08418979dd837dfb914849efd1_56	0	(Off-target) Homo sapiens
96dfc6b4e3d04a6b09ea0c2d6d848a5d_56	0	(Off-target) Homo sapiens
b0a1f1ebeb8f7b1b4f953f16892e4ba5_56	0	
b8350d74f5bcbc408ff711ddbcd7287c_55	0	Cyprinus carpio
c4f2411a1d628e5bb8fb3cd554483b6e_55	0	(Off-target) Homo sapiens
4c3861330840ec448fe0cec63c5f93d0_55	0	(Off-target) Homo sapiens
a442eef9c84a345713c4b49f85be98a0_55	0	
263cd2266d38335b95011c15b2c68ffe_54	0	
92f611d6ac634c9f2dc5cc02714fd6cc_54	0	Abramis brama
01fdfc5228fd8e794eb78f322eb03f2d_54	0	
c5a327403d7b76bf404c6e1280466193_54	0	
29cd87a7dc194d0f31a37edc01a39aaf_54	0	
a51eab65ef161a31181504a3d5f33f46_54	0	
82dbb52db5529e13f4def23ce691534b_53	0	Perca fluviatilis
45c961425b7636dc2f622d7074499738_53	0	(Off-target) Anatidae (waterfowl)
28b45d6eb31e9c7d153fe53e42c12335_53	0	(Off-target) Columba
f99a21b069a4ba0af89d94985548914a_53	0	Abramis brama
d6095ffea1f75620260b1afdfb855e4f_53	0	Abramis brama
52107f604d9fa65b60e8febb1764d5aa_53	0	Carassius carassius
